taxi_id,count
4033.0,15517
4238.0,12514
4337.0,14603
4523.0,10918
4689.0,15800
4814.0,12939
4950.0,12411
5009.0,1665
5020.0,8426
5030.0,12891
5180.0,7126
5273.0,14530
5517.0,11208
5534.0,12944
5616.0,15749
5738.0,15830
5782.0,13673
5821.0,10390
5922.0,10007
6095.0,8907
6299.0,15717
6370.0,10405
6518.0,10807
6522.0,12601
6548.0,12740
6567.0,10706
6647.0,14251
6789.0,12233
6910.0,6306
6935.0,8558
7009.0,8275
7396.0,12356
7677.0,15041
7712.0,4943
7799.0,8274
7859.0,10731
7915.0,9973
8105.0,16839
8195.0,8720
8217.0,17341
8289.0,12120
8331.0,11277
8918.0,10124
8921.0,14900
8968.0,14150
8973.0,5760
9269.0,11423
9271.0,11184
9429.0,10903
9434.0,9385
9719.0,6987
9768.0,6642
9908.0,12124
9992.0,12397
10150.0,9227
10399.0,5893
10456.0,12910
10674.0,10166
10753.0,11228
11171.0,8303
11348.0,7188
11675.0,10107
12003.0,7000
12175.0,7072
12569.0,5633
12760.0,1151
12839.0,6169
13046.0,4150
13108.0,519
13212.0,3478
160.0,12463
220.0,14159
287.0,15815
333.0,9875
460.0,12210
686.0,13740
762.0,18051
898.0,13255
961.0,11342
1196.0,16328
1198.0,9622
1262.0,13664
1453.0,11793
1643.0,14834
1650.0,9290
1669.0,12586
1736.0,16240
1776.0,8987
1907.0,10534
1917.0,14891
1982.0,13323
2033.0,7631
2274.0,11948
2306.0,16029
2436.0,12502
2691.0,16853
2736.0,12603
2886.0,17066
2908.0,14957
3030.0,11253
3035.0,14889
3077.0,17252
3084.0,9763
3105.0,14891
3143.0,6840
3222.0,11139
3342.0,12486
3361.0,9030
3413.0,14398
3582.0,15267
3599.0,13238
3698.0,16757
3872.0,16761
3887.0,12651
3951.0,16226
3973.0,14751
3984.0,4840
4593.0,5900
4658.0,11229
4717.0,4197
4800.0,15834
4902.0,4206
4962.0,14514
4979.0,8088
5123.0,3786
5129.0,3492
5181.0,11879
5469.0,9920
6055.0,13299
6101.0,6139
6319.0,13046
6439.0,14732
6688.0,12084
6797.0,1704
6803.0,5208
7006.0,9162
7034.0,12360
7036.0,7803
7038.0,12399
7106.0,14186
7136.0,7257
7295.0,13147
7346.0,9775
7366.0,13545
7454.0,14573
7555.0,16396
7588.0,8532
7746.0,7394
8245.0,13926
8288.0,8130
8365.0,16150
8456.0,14338
8523.0,9818
8725.0,12821
8814.0,4099
9359.0,8363
9373.0,9086
9625.0,772
9913.0,3649
10003.0,11016
10202.0,12503
10294.0,11287
10428.0,11122
10488.0,8857
10540.0,13452
10617.0,11106
10645.0,4402
11146.0,11849
11282.0,6221
11290.0,6160
11466.0,13999
11476.0,11634
11705.0,3766
11844.0,9479
11879.0,783
11912.0,11193
12131.0,11505
12173.0,7594
12328.0,8345
12427.0,1409
12431.0,12675
12508.0,10135
12527.0,1773
12856.0,3911
12942.0,7102
12973.0,5180
13037.0,6555
13175.0,6878
13202.0,11845
13275.0,7614
13400.0,2697
13447.0,53
354.0,11689
630.0,15146
744.0,10366
855.0,11031
896.0,15484
1281.0,12362
1411.0,10139
1591.0,10816
1616.0,16360
1656.0,15100
1760.0,13283
1843.0,13573
1944.0,14990
2082.0,17000
2175.0,14718
2265.0,16222
2345.0,12754
2389.0,13695
2621.0,15424
2638.0,15386
2788.0,14029
2813.0,15929
2925.0,12404
3160.0,9628
3249.0,14608
3347.0,15825
3540.0,11721
3558.0,19469
3647.0,16230
3676.0,7491
3744.0,16552
3838.0,2782
3852.0,9918
4084.0,14945
4220.0,15162
4493.0,16556
4704.0,2077
4897.0,12256
5124.0,11137
5247.0,4967
5354.0,11287
5426.0,9515
5536.0,12446
5656.0,14272
5858.0,14272
6691.0,14532
6708.0,15629
6794.0,5211
6830.0,13673
7065.0,7142
7070.0,3193
7135.0,11653
7360.0,10316
7415.0,11892
7510.0,6500
7649.0,7704
7813.0,15587
7935.0,13664
8137.0,13613
8148.0,13434
8177.0,5817
8481.0,14457
8505.0,10552
8532.0,11094
8533.0,14589
8640.0,13124
8742.0,8301
8828.0,9818
8897.0,11582
8942.0,11826
9216.0,8628
9246.0,8496
9284.0,13506
9439.0,13329
9587.0,12644
9633.0,12537
9726.0,5119
9785.0,15798
9823.0,15791
10019.0,11684
10067.0,8905
10080.0,12338
10098.0,13357
10156.0,9938
10186.0,11233
10450.0,7272
10539.0,15746
10752.0,9400
10828.0,3626
10858.0,3207
10924.0,8648
11015.0,12594
11102.0,1346
11479.0,12452
11691.0,11451
11700.0,10355
11715.0,12293
11750.0,5087
11754.0,3339
11951.0,2117
12202.0,9962
12293.0,4792
12533.0,6911
13005.0,8442
13163.0,7587
13277.0,1724
13407.0,9
37.0,14447
108.0,15288
134.0,12998
255.0,12633
283.0,15224
328.0,12245
704.0,15533
861.0,17096
874.0,15766
889.0,12885
937.0,15769
1077.0,6211
1083.0,16677
1105.0,15271
1210.0,14808
1251.0,5257
1280.0,7950
1497.0,13229
1500.0,14734
1620.0,10554
1708.0,15377
1777.0,11312
1835.0,15347
1882.0,14477
2021.0,9771
2117.0,11814
2136.0,17127
2137.0,8801
2479.0,11931
2576.0,8487
2664.0,16558
2787.0,14604
2892.0,9188
3002.0,13367
3180.0,13616
3285.0,12190
3458.0,9803
3557.0,13338
3632.0,13062
3832.0,11337
3946.0,8139
4265.0,13603
4371.0,13964
4497.0,14194
4501.0,12923
4622.0,12954
4628.0,6977
4713.0,11625
4770.0,15729
4787.0,13542
4834.0,7953
4877.0,12138
4904.0,5651
5093.0,8501
5386.0,14481
5531.0,10753
5763.0,14365
5846.0,13852
5882.0,12182
5885.0,13069
5979.0,15080
6062.0,10369
6080.0,14507
6081.0,10861
6087.0,7606
6148.0,8849
6243.0,7213
6438.0,7135
6469.0,5650
6559.0,2373
6678.0,8771
6690.0,12537
6901.0,11985
7196.0,1813
7227.0,16028
7286.0,9576
7306.0,5534
7362.0,14255
7544.0,11329
7549.0,6357
7574.0,11573
7763.0,14000
7846.0,10296
8008.0,10567
8067.0,13360
8227.0,2193
8242.0,6917
8277.0,16607
8462.0,9141
8491.0,13472
8545.0,12568
8553.0,13126
8580.0,8452
8811.0,15844
9026.0,13036
9624.0,7712
9665.0,5690
9794.0,14830
10007.0,15157
10053.0,5097
10066.0,11443
10318.0,13599
10436.0,7240
10447.0,7506
10567.0,9101
10598.0,2836
10625.0,11328
10656.0,3282
10685.0,4337
10848.0,14071
10922.0,12683
10989.0,1271
11170.0,11341
11256.0,4177
11639.0,10263
11648.0,6852
11739.0,1399
11823.0,10930
11932.0,9007
12002.0,2749
12035.0,7684
12055.0,6306
12227.0,11375
12272.0,12074
12312.0,13327
12389.0,3960
12400.0,7419
12483.0,15166
12509.0,10255
12534.0,6367
12608.0,7303
12701.0,6130
12792.0,5202
12962.0,7718
13097.0,5143
13167.0,1616
13231.0,8720
13303.0,29
13412.0,527
104.0,14615
135.0,10788
203.0,14442
382.0,14682
401.0,16639
531.0,14159
740.0,8076
863.0,13195
870.0,14125
936.0,14237
1103.0,11704
1298.0,11260
1420.0,7165
1824.0,16790
1848.0,13152
2040.0,15537
2126.0,11467
2206.0,8354
2295.0,13657
2383.0,14450
2394.0,16387
2490.0,12408
2775.0,10769
2828.0,13820
2943.0,10710
2964.0,15843
3151.0,16218
3179.0,9145
3201.0,10247
3330.0,6571
3655.0,14664
3989.0,8345
4008.0,7295
4109.0,16616
4249.0,10484
4381.0,14054
4553.0,8257
4776.0,8136
5382.0,14073
5411.0,11952
5428.0,11666
5486.0,10241
5553.0,10958
5556.0,8564
5652.0,8525
5781.0,1920
6052.0,12636
6100.0,8812
6144.0,5625
6161.0,10810
6220.0,11848
6291.0,9223
6748.0,13728
6793.0,13414
6956.0,11334
7116.0,13272
7201.0,12029
7313.0,11794
7325.0,12024
7330.0,16331
7800.0,16338
7893.0,12372
7924.0,15632
8194.0,14906
8243.0,12587
8328.0,15790
8680.0,6596
8788.0,11928
8842.0,14561
8872.0,14525
8965.0,11594
9143.0,5970
9324.0,12782
9389.0,12715
9502.0,8605
9571.0,10163
9599.0,10575
9796.0,12865
10072.0,11756
10121.0,11810
10141.0,12196
10222.0,12619
10249.0,9059
10268.0,11712
10289.0,10173
10827.0,13474
10863.0,4575
10892.0,4284
10925.0,7463
11273.0,4388
11306.0,2286
11352.0,5574
11422.0,11683
11431.0,9046
11667.0,1232
11752.0,13626
11857.0,8144
11944.0,8116
12001.0,2513
12027.0,10583
12030.0,13716
12057.0,15399
12153.0,10788
12422.0,12790
12632.0,5512
12681.0,6817
12946.0,3074
12971.0,11
13030.0,2888
13109.0,3517
13125.0,4255
13363.0,1225
216.0,13118
307.0,12421
380.0,12984
405.0,14023
516.0,14498
535.0,11857
592.0,14053
649.0,14193
820.0,14497
868.0,10634
943.0,16924
1205.0,12655
1302.0,15738
1324.0,13634
1429.0,14134
1780.0,14029
1939.0,8133
1985.0,7691
1991.0,15704
1996.0,13304
2054.0,13365
2297.0,18247
2313.0,16053
2456.0,12762
2632.0,15066
2718.0,14039
2737.0,13274
2844.0,14645
2909.0,12705
3008.0,11269
3014.0,13661
3140.0,14268
3488.0,4873
3659.0,12873
3777.0,12777
3811.0,6536
3846.0,12628
4147.0,12638
4328.0,10222
4348.0,13846
4353.0,15117
4390.0,12562
4471.0,12591
4516.0,16589
4649.0,14407
4654.0,12303
4754.0,14076
4878.0,8158
4879.0,12393
4894.0,3845
5054.0,12542
5085.0,11129
5540.0,13276
5563.0,17348
5592.0,12769
5659.0,9675
5937.0,11427
5945.0,14730
6205.0,15517
6549.0,10316
6565.0,11341
6689.0,9802
6714.0,17134
6893.0,7761
7291.0,16225
7312.0,14301
7470.0,13262
7486.0,11703
7782.0,14186
7810.0,12615
8302.0,9086
8373.0,15356
8422.0,8304
8438.0,7456
8439.0,12183
8474.0,5065
8513.0,10120
8679.0,14787
8685.0,10824
8825.0,4886
8840.0,11856
8894.0,4160
9030.0,14421
9154.0,8152
9399.0,10876
9602.0,10185
9686.0,9968
9694.0,1800
9760.0,7914
9779.0,14989
9822.0,9362
9853.0,9209
10042.0,11123
10237.0,7121
10327.0,11436
10359.0,9287
10579.0,11378
10643.0,7686
10686.0,12173
10703.0,5603
10728.0,6901
10748.0,5671
10859.0,5110
10896.0,9033
10901.0,7597
11081.0,10347
11316.0,9591
11323.0,10630
11367.0,761
11414.0,11751
11460.0,9258
11601.0,1836
11808.0,14006
11865.0,7119
11928.0,12907
12164.0,10625
12237.0,4502
12270.0,2755
12343.0,3680
12597.0,3708
12610.0,2944
12649.0,9696
12930.0,10586
13021.0,4544
13082.0,4953
13247.0,4006
13417.0,3205
50.0,14857
137.0,12779
214.0,17285
304.0,5459
370.0,14101
445.0,14621
770.0,17520
800.0,15312
853.0,12510
933.0,12060
977.0,13842
1184.0,12104
1238.0,16667
1270.0,18013
1482.0,11138
1498.0,8254
1507.0,12123
1569.0,17493
1854.0,13777
1872.0,19253
1970.0,15060
2056.0,16622
2174.0,13349
2293.0,13541
2366.0,16390
2400.0,13694
2768.0,13243
2968.0,13910
3086.0,11848
3188.0,12676
3218.0,12116
3370.0,14332
3380.0,16283
3490.0,16037
3551.0,7869
3586.0,16014
3707.0,14198
3759.0,13810
3841.0,13959
3917.0,17185
3934.0,12225
3994.0,9298
4322.0,12155
4385.0,13813
4552.0,3573
4793.0,10303
4808.0,12815
4823.0,6656
4853.0,13253
4867.0,6763
5044.0,8189
5113.0,11185
5120.0,6320
5166.0,14085
5236.0,16454
5362.0,10949
5399.0,13784
5488.0,16173
5504.0,9036
5532.0,7296
5752.0,14043
5880.0,8736
5912.0,14029
5977.0,17627
6012.0,10838
6368.0,14656
6456.0,12671
6785.0,8732
6845.0,9343
6887.0,1850
7010.0,13224
7222.0,4998
7345.0,7372
7347.0,6393
7471.0,11524
7692.0,14024
7699.0,13778
7778.0,13339
7904.0,10703
8088.0,12403
8229.0,4913
8295.0,8318
8338.0,13114
8594.0,13227
8639.0,6168
8663.0,14376
8941.0,12335
8956.0,10696
9179.0,10501
9337.0,12647
9361.0,8623
9409.0,11634
9568.0,10646
9722.0,7069
9940.0,13092
9946.0,10687
10034.0,15416
10384.0,3546
10485.0,2156
10584.0,10820
10749.0,7485
11007.0,13737
11041.0,11451
11228.0,12160
11384.0,1918
11528.0,11420
11899.0,5961
12333.0,4932
12387.0,9469
12671.0,9889
12799.0,6362
13370.0,5564
150.0,15819
152.0,14480
189.0,12092
222.0,14704
313.0,4827
362.0,12047
411.0,11734
479.0,11221
536.0,14542
542.0,12503
723.0,9364
795.0,9220
802.0,6258
852.0,10488
890.0,14605
897.0,13318
1138.0,12205
1290.0,16057
1293.0,10292
1410.0,12295
1561.0,10839
1627.0,12439
1658.0,17308
1889.0,13842
1998.0,10813
2068.0,17409
2191.0,9730
2249.0,8827
2360.0,15593
2483.0,17419
2859.0,15020
2877.0,15049
2901.0,10028
3172.0,13646
3190.0,11482
3208.0,16376
3225.0,14871
3329.0,15791
3369.0,15652
3622.0,15517
3649.0,8850
3669.0,9146
3711.0,16164
3780.0,10418
3962.0,12112
3967.0,10969
4069.0,11208
4099.0,15586
4163.0,13107
4363.0,9819
4651.0,14976
4652.0,14289
4859.0,15964
5026.0,7756
5088.0,12314
5133.0,13928
5171.0,11203
5344.0,14177
5472.0,14371
5500.0,4467
5645.0,11879
5660.0,15396
5682.0,12426
5938.0,12773
6073.0,13630
6322.0,11592
6409.0,6756
6430.0,17423
6491.0,9094
6767.0,9027
6801.0,9722
7076.0,17245
7223.0,8321
7372.0,11739
7531.0,7099
7633.0,14050
7642.0,14884
7852.0,9770
7869.0,14822
7953.0,17198
8125.0,6633
8171.0,7999
8219.0,12121
8357.0,14419
8496.0,9311
8562.0,14006
8681.0,14875
8689.0,6469
8886.0,14629
8924.0,9695
9044.0,14884
9173.0,10858
9194.0,15365
9378.0,6806
9564.0,10780
9650.0,13547
9709.0,14198
9907.0,13515
10088.0,8499
10103.0,13275
10134.0,9045
10137.0,15202
10258.0,10467
10467.0,4588
10529.0,14431
10618.0,13281
10702.0,8462
10712.0,12179
10743.0,4557
10784.0,11977
10788.0,6118
10938.0,14867
11251.0,3934
11320.0,14136
11368.0,61
11656.0,13622
11695.0,9301
11850.0,9154
11972.0,9901
11988.0,9195
12315.0,13929
12567.0,11776
12638.0,11275
12695.0,10814
12785.0,11829
12879.0,4537
13173.0,4736
74.0,11297
127.0,16270
141.0,14065
173.0,15472
272.0,15537
280.0,14960
317.0,14831
374.0,15351
407.0,14326
794.0,17389
1000.0,5180
1001.0,11261
1134.0,17262
1321.0,9144
1523.0,12808
1527.0,12621
1547.0,13715
1758.0,9763
1818.0,10830
1832.0,15859
1888.0,11582
2050.0,9333
2051.0,13123
2183.0,14043
2292.0,10357
2328.0,6410
2409.0,13483
2426.0,9556
2518.0,14498
2532.0,12714
2584.0,15494
2644.0,13491
2782.0,13712
2917.0,10781
3006.0,14407
3079.0,12691
3134.0,13795
3200.0,10903
3235.0,11351
3371.0,9914
3382.0,16153
3418.0,14140
3640.0,13700
3643.0,10492
3667.0,12468
3681.0,15412
3858.0,14656
4031.0,15705
4138.0,8665
4169.0,15174
4183.0,12640
4494.0,14474
4600.0,8995
4840.0,5152
4849.0,532
4955.0,14172
4964.0,8764
5087.0,2166
5157.0,9649
5158.0,14030
5175.0,9235
5255.0,13493
5390.0,16900
5452.0,10513
5585.0,9007
5608.0,14277
5609.0,12489
5690.0,11913
5730.0,6234
5794.0,14726
5830.0,10447
5877.0,11258
6221.0,15645
6313.0,13200
6317.0,14704
6338.0,9103
6399.0,6122
6406.0,11458
6624.0,12620
6636.0,8193
6758.0,9779
6814.0,13111
6999.0,14264
7112.0,19496
7156.0,12487
7191.0,11757
7280.0,6505
7321.0,10618
7336.0,924
7399.0,12474
7449.0,7855
7532.0,13539
7573.0,15601
7698.0,15269
7841.0,8263
7947.0,12766
8048.0,6288
8130.0,12589
8297.0,12507
8306.0,5583
8446.0,14417
8480.0,15533
8531.0,16612
8652.0,12445
8851.0,11142
8963.0,8645
8984.0,4241
9320.0,7254
9354.0,12065
9393.0,10784
9410.0,14391
9531.0,13891
9542.0,13778
9604.0,11212
9767.0,4354
9838.0,4579
9896.0,15810
9927.0,11652
9932.0,7595
10015.0,13419
10087.0,11403
10315.0,7715
10498.0,3447
10726.0,118
10730.0,5015
10846.0,7659
10879.0,6709
11027.0,10686
11042.0,7837
11252.0,9100
11267.0,9756
11340.0,14205
11356.0,11711
11502.0,7854
11554.0,8448
11659.0,10121
11839.0,2613
11880.0,9512
11903.0,10975
11949.0,7589
12090.0,7871
12101.0,4318
12113.0,14318
12212.0,12647
12303.0,9128
12350.0,9111
12868.0,7136
13008.0,8822
13031.0,8156
13287.0,6429
13392.0,3759
24.0,13939
170.0,15258
244.0,15474
400.0,13301
475.0,4359
595.0,15639
643.0,13386
745.0,14976
797.0,14955
821.0,16383
969.0,18112
1003.0,17077
1091.0,15168
1399.0,11061
1431.0,13825
2005.0,12896
2029.0,12823
2241.0,8844
2256.0,14152
2284.0,5897
2452.0,16554
2681.0,13575
2808.0,10053
2883.0,13863
2922.0,10544
2974.0,11873
3042.0,11454
3209.0,13398
3250.0,15146
3256.0,13525
3334.0,13172
3519.0,11920
3735.0,11426
3944.0,14558
3971.0,8504
3990.0,14838
4128.0,10027
4150.0,12677
4158.0,15409
4197.0,15933
4262.0,15837
4269.0,15665
4467.0,14346
4568.0,10275
4731.0,13809
4759.0,9457
4854.0,10790
4929.0,14796
4937.0,8273
4988.0,6695
5028.0,5259
5051.0,2325
5103.0,11998
5196.0,8273
5216.0,14338
5379.0,15171
5560.0,7622
5630.0,12530
5775.0,8932
5862.0,16886
5904.0,11601
6026.0,8018
6032.0,9117
6061.0,8728
6251.0,17854
6521.0,13494
6800.0,11587
6857.0,11077
7427.0,3410
7451.0,13946
7694.0,12239
7829.0,10197
7951.0,13947
7952.0,13605
7990.0,11189
8043.0,10925
8056.0,15840
8083.0,7430
8152.0,16125
8157.0,10590
8174.0,10431
8517.0,15898
8604.0,13442
9050.0,8203
9127.0,6651
9274.0,11954
9622.0,13654
9724.0,14178
9758.0,15425
10059.0,14376
10118.0,14041
10544.0,6407
10675.0,7345
10691.0,11609
10824.0,3355
10951.0,6013
11003.0,9143
11054.0,9442
11107.0,10651
11195.0,5077
11333.0,12418
11335.0,2939
11451.0,11560
11560.0,6037
11626.0,9442
11680.0,11562
11742.0,10281
11760.0,384
11818.0,9375
12082.0,2130
12107.0,7925
12132.0,10993
12216.0,13583
12324.0,6214
12520.0,10160
12644.0,7925
12756.0,9845
12770.0,11850
12873.0,1055
12919.0,2622
12951.0,9282
13246.0,10094
13296.0,1143
13347.0,995
13354.0,6812
13441.0,1295
46.0,9149
72.0,7923
133.0,11149
234.0,9986
254.0,12499
375.0,11959
483.0,17184
1153.0,8929
1204.0,11733
1335.0,11777
1414.0,14195
1456.0,14640
1508.0,11238
1518.0,15378
1530.0,16390
1603.0,14870
1626.0,6723
1713.0,13067
1766.0,14229
1778.0,8662
1809.0,11784
1817.0,15202
1912.0,15627
1950.0,12650
2069.0,14389
2181.0,7858
2252.0,13962
2343.0,12652
2501.0,13899
2591.0,13866
2592.0,16899
2625.0,12814
2955.0,9318
2996.0,4890
3022.0,13340
3085.0,16012
3210.0,12859
3316.0,17123
3476.0,14506
3581.0,14646
3751.0,15434
3774.0,8102
3907.0,16268
3960.0,17689
4021.0,14080
4048.0,11328
4217.0,16464
4251.0,14028
4403.0,14357
4716.0,10217
4791.0,12704
4794.0,15944
4887.0,6289
4922.0,14643
5489.0,13165
5516.0,10649
5651.0,11445
5727.0,15432
5807.0,12786
5842.0,14438
5927.0,14297
5996.0,3953
6185.0,10253
6287.0,11912
6382.0,11842
6478.0,15336
6591.0,7675
6602.0,16434
6623.0,10950
6661.0,9590
6898.0,10575
6902.0,12831
6923.0,15275
7002.0,10278
7175.0,7731
7242.0,12832
7268.0,9146
7301.0,9636
7398.0,10292
7579.0,10515
7584.0,13019
7721.0,12746
7824.0,14134
7927.0,9302
8057.0,13664
8099.0,10068
8112.0,14185
8224.0,9357
8248.0,11134
8330.0,7945
8443.0,13421
8495.0,10395
8694.0,10200
8823.0,7931
8831.0,9685
9049.0,9079
9166.0,8015
9168.0,12308
9258.0,15805
9301.0,12671
9401.0,7305
9598.0,13596
9746.0,10458
9791.0,16773
10018.0,14867
10039.0,10000
10105.0,13453
10158.0,11705
10317.0,12215
10326.0,7509
10422.0,7632
10457.0,5006
10626.0,12484
10663.0,10836
10689.0,9458
10794.0,14677
10850.0,8363
11002.0,12220
11284.0,2011
11317.0,11978
11552.0,5193
11718.0,11873
11838.0,5816
11931.0,10761
12050.0,3409
12241.0,9314
12316.0,6758
12330.0,7151
12560.0,10816
12721.0,3951
13058.0,2617
13105.0,5794
13195.0,8714
13278.0,9095
13349.0,4206
13421.0,2246
35.0,11328
102.0,15319
153.0,13211
262.0,17334
349.0,14482
372.0,15632
506.0,12596
554.0,6640
621.0,14527
712.0,16723
822.0,13158
944.0,7775
1369.0,17314
1377.0,13157
1528.0,14133
1619.0,16493
1795.0,14946
1886.0,15292
2007.0,11724
2047.0,8721
2141.0,10113
2151.0,9502
2533.0,12077
2539.0,14811
2566.0,13647
2593.0,14000
2677.0,15540
2797.0,14970
2814.0,14624
2823.0,9265
2847.0,15290
2881.0,12029
2882.0,13998
3282.0,15709
3328.0,16624
3441.0,16730
3479.0,10215
3571.0,12851
3611.0,10648
3727.0,11297
3865.0,15400
3933.0,14520
4068.0,13702
4071.0,2015
4335.0,13711
4397.0,15250
4451.0,14289
4804.0,12668
4807.0,9672
4824.0,10064
4938.0,10793
5190.0,10170
5676.0,14531
5867.0,10974
5915.0,15000
6065.0,17042
6072.0,14370
6114.0,11264
6132.0,12509
6138.0,14579
6280.0,12800
6295.0,9372
6335.0,13329
6541.0,9269
6890.0,12779
7150.0,13621
7197.0,13367
7319.0,16392
7352.0,2153
7402.0,4477
7429.0,14800
7438.0,14928
7589.0,12622
7690.0,168
7695.0,13747
7805.0,5698
7878.0,8982
8238.0,8817
8240.0,12354
8304.0,9381
8347.0,14818
8351.0,8913
8403.0,5025
8512.0,11264
8743.0,11239
8748.0,7511
8819.0,4068
8836.0,9238
8884.0,15478
8904.0,10074
9002.0,11721
9080.0,18686
9310.0,5905
9735.0,7668
9741.0,7138
9938.0,13567
9953.0,7437
10016.0,8279
10128.0,6423
10129.0,10396
10155.0,7976
10197.0,14809
10214.0,8245
10281.0,9719
10425.0,13305
10808.0,7971
10885.0,8850
10887.0,11203
10968.0,4440
11131.0,12143
11298.0,12172
11347.0,671
11351.0,12767
11573.0,9387
11779.0,13148
11780.0,11098
11864.0,4507
12014.0,5578
12205.0,3434
12339.0,5812
128.0,16868
263.0,9972
393.0,14975
522.0,16093
550.0,16991
628.0,10594
903.0,11978
918.0,14651
984.0,16373
1124.0,14097
1248.0,13567
1268.0,11602
1303.0,16118
1338.0,12306
1380.0,12477
1400.0,15292
1421.0,12319
1521.0,8667
1613.0,14774
1648.0,15207
1683.0,9841
1692.0,15245
1739.0,12358
1781.0,7263
1784.0,11847
2104.0,14762
2240.0,12973
2524.0,18466
2548.0,12143
2663.0,13656
2822.0,11179
3159.0,11931
3167.0,11423
3193.0,14184
3362.0,12811
3426.0,16914
3738.0,6926
4042.0,10677
4057.0,15089
4060.0,11589
4360.0,14200
4369.0,14521
4515.0,11329
4596.0,15546
4642.0,14820
4648.0,13582
4715.0,11670
4919.0,9165
4995.0,4849
5146.0,1116
5460.0,12749
5465.0,12028
5551.0,10825
5562.0,10448
6023.0,11490
6204.0,13609
6302.0,11293
6356.0,7518
6427.0,15450
6446.0,12860
6477.0,8689
6536.0,10481
6547.0,12746
6694.0,4888
6761.0,6651
6777.0,11194
7044.0,9769
7349.0,12909
7592.0,12899
7597.0,10506
7711.0,13927
7738.0,6905
7752.0,13788
7897.0,12591
8014.0,11452
8086.0,13459
8110.0,12284
8267.0,15112
8316.0,12353
8460.0,11245
8613.0,9029
8896.0,10733
8945.0,15087
9034.0,9574
9250.0,4881
9307.0,12598
9404.0,8201
9458.0,8496
9546.0,9695
9585.0,14375
9683.0,4227
9691.0,9548
9693.0,12541
9751.0,14540
9783.0,14140
9890.0,9284
9960.0,14281
10125.0,13207
10193.0,2009
10277.0,4938
10361.0,8166
10373.0,12702
10444.0,5679
10558.0,13293
10875.0,6562
11133.0,7495
11296.0,11461
11372.0,8619
11629.0,13710
11727.0,4372
11747.0,10386
11771.0,13369
11863.0,6056
12032.0,10090
12141.0,9717
12274.0,12358
12321.0,8603
12358.0,7273
12409.0,11827
12410.0,10607
12411.0,5785
12464.0,8743
12668.0,6815
12761.0,67
12789.0,5391
12820.0,10693
13136.0,3428
13199.0,2657
13233.0,5501
13279.0,7054
13366.0,2284
13384.0,5071
6.0,13395
159.0,15689
201.0,14832
264.0,10600
487.0,13596
539.0,11466
570.0,9430
743.0,6195
827.0,13747
1087.0,14627
1119.0,16789
1149.0,10064
1167.0,8523
1211.0,16432
1355.0,9817
1514.0,5808
1609.0,14900
1706.0,15664
1709.0,12207
2025.0,12655
2290.0,5779
2520.0,12669
3114.0,7623
3302.0,7946
3337.0,12880
3368.0,13797
3543.0,11693
3565.0,15288
3587.0,14286
3792.0,10870
3871.0,12101
3913.0,14810
4052.0,13134
4097.0,11208
4324.0,16142
4351.0,10998
4927.0,14828
5283.0,8020
5384.0,11553
5409.0,16627
5480.0,7571
5497.0,6965
5998.0,13704
6269.0,14462
6420.0,9579
6515.0,14279
6626.0,3100
6882.0,12841
6957.0,12829
7017.0,11879
7258.0,12955
7263.0,13861
7285.0,4405
7522.0,8764
7659.0,13918
7669.0,16615
7683.0,8139
7706.0,13981
7950.0,12286
8350.0,12572
8408.0,15036
8591.0,9799
8638.0,9389
8675.0,11146
8718.0,13459
8767.0,10077
8775.0,14289
8832.0,17111
8950.0,10826
9012.0,15759
9094.0,11107
9098.0,14548
9158.0,11445
9191.0,11742
9237.0,6629
9341.0,8190
9487.0,9068
9658.0,13229
9840.0,12953
10064.0,12714
10117.0,12118
10310.0,7606
10366.0,12066
10506.0,9166
10655.0,5966
10751.0,521
10902.0,5136
10956.0,10572
10996.0,9561
11109.0,12482
11167.0,15540
11222.0,7479
11277.0,1352
11467.0,5680
11625.0,9261
11805.0,10887
12166.0,4109
12198.0,17587
12215.0,3074
12228.0,5799
12296.0,8641
12310.0,3411
12380.0,2782
12392.0,11604
12555.0,1309
12577.0,4861
12603.0,9560
12664.0,9659
12690.0,7322
12723.0,7615
12724.0,9441
13050.0,4066
13134.0,259
13176.0,12031
13193.0,12776
428.0,12760
484.0,16956
567.0,11631
598.0,11125
705.0,13679
748.0,14514
781.0,14707
1121.0,10125
1142.0,9332
1368.0,11863
1422.0,13388
1594.0,14459
1804.0,13073
1812.0,13386
1927.0,14893
1934.0,15002
1973.0,12844
2000.0,17485
2320.0,18755
2369.0,13534
2378.0,12215
2401.0,14944
2639.0,12225
2700.0,12027
2701.0,16491
2765.0,16582
2815.0,12118
2944.0,13522
3205.0,9478
3304.0,15474
3617.0,14848
3678.0,9640
3706.0,13938
3844.0,11509
3929.0,15453
3931.0,9668
4061.0,8490
4108.0,16191
4305.0,13702
4331.0,16201
4392.0,16201
4645.0,9725
4669.0,13712
4841.0,3587
4863.0,7743
4900.0,6819
5064.0,1566
5096.0,12457
5193.0,6552
5245.0,7451
5278.0,13179
5299.0,10843
5338.0,6586
5824.0,9313
5843.0,14620
6027.0,13437
6031.0,6923
6130.0,16103
6304.0,13242
6353.0,13020
6364.0,13162
6410.0,12080
6510.0,12213
6643.0,13217
6894.0,9544
6909.0,11271
7082.0,8107
7189.0,11094
7328.0,13140
7371.0,133
7383.0,12561
7384.0,11795
